"id","type","id_jo","id_country"
95167,"none",25,174
95168,"none",25,174
95169,"none",25,174
95170,"none",25,174
95171,"none",25,174
95172,"none",25,174
95173,"none",25,174
95174,"none",7,202
95175,"none",14,202
95176,"none",7,202
95177,"none",14,202
95178,"none",12,202
95179,"none",13,174
95180,"none",26,60
95181,"none",22,
95182,"none",19,
95183,"none",19,
95184,"Gold",16,
95185,"Gold",27,
95186,"none",1,232
95187,"none",11,181
95188,"none",11,181
95189,"none",11,181
95190,"none",8,181
95191,"none",7,181
95192,"none",14,181
95193,"none",0,
95194,"none",8,181
95195,"none",22,
95196,"none",22,
95197,"Silver",22,
95198,"none",21,
95199,"none",0,
95200,"none",8,181
95201,"none",8,181
95202,"none",12,181
95203,"none",14,130
95204,"none",12,130
95205,"none",13,130
95206,"Bronze",19,104
95207,"Silver",20,104
95208,"Gold",23,104
95209,"Bronze",22,104
95210,"none",22,104
95211,"Gold",25,104
95212,"Bronze",19,104
95213,"none",11,238
95214,"none",11,238
95215,"none",11,238
95216,"none",11,238
95217,"none",24,14
95218,"none",22,13
95219,"none",22,13
95220,"Silver",22,13
95221,"Silver",22,13
95222,"Bronze",22,13
95223,"Gold",22,13
95224,"Bronze",22,13
95225,"none",25,13
95226,"none",8,105
95227,"none",7,105
95228,"none",17,105
95229,"none",17,105
95230,"Gold",24,
95231,"none",1,90
95232,"none",7,90
95233,"none",0,90
95234,"none",8,90
95235,"none",21,90
95236,"none",14,90
95237,"Gold",22,90
95238,"none",24,59
95239,"none",20,35
95240,"none",25,35
95241,"none",8,181
95242,"none",8,35
95243,"none",12,35
95244,"none",14,35
95245,"none",12,181
95246,"none",20,
95247,"Gold",23,
95248,"none",7,181
95249,"none",7,35
95250,"none",14,35
95251,"none",12,35
95252,"none",1,35
95253,"none",10,232
95254,"none",10,232
95255,"none",20,90
95256,"none",13,234
95257,"none",13,234
95258,"none",13,234
95259,"none",25,
95260,"none",12,59
95261,"Silver",1,59
95262,"none",13,59
95263,"Bronze",9,79
95264,"none",13,90
95265,"none",14,90
95266,"none",13,90
95267,"none",24,90
95268,"none",18,90
95269,"Silver",4,41
95270,"none",20,90
95271,"none",7,20
95272,"none",14,20
95273,"none",23,104
95274,"none",24,104
95275,"none",4,202
95276,"none",10,202
95277,"none",8,164
95278,"Bronze",7,181
95279,"none",14,181
95280,"none",12,181
95281,"none",1,181
95282,"none",22,
95283,"none",20,
95284,"none",23,
95285,"none",24,
95286,"none",22,227
95287,"none",1,174
95288,"none",9,104
95289,"none",9,104
95290,"none",19,
95291,"none",21,160
95292,"Silver",18,160
95293,"none",1,238
95294,"none",1,238
95295,"none",8,181
95296,"none",7,181
95297,"none",5,118
95298,"none",9,216
95299,"none",17,129
95300,"none",17,129
95301,"none",29,129
95302,"none",29,129
95303,"none",29,129
95304,"none",6,129
95305,"none",6,129
95306,"none",17,129
95307,"Bronze",17,129
95308,"none",25,87
95309,"none",19,
95310,"none",20,
95311,"none",12,134
95312,"none",1,134
95313,"none",23,155
95314,"none",14,17
95315,"none",20,108
95316,"none",20,108
95317,"none",23,108
95318,"none",23,108
95319,"Bronze",21,155
95320,"none",0,155
95321,"none",7,155
95322,"none",0,219
95323,"none",25,155
95324,"Bronze",8,155
95325,"none",12,155
95326,"none",7,47
95327,"none",7,47
95328,"none",7,47
95329,"none",14,47
95330,"none",7,41
95331,"none",14,41
95332,"none",0,219
95333,"none",26,157
95334,"none",26,157
95335,"none",10,238
95336,"none",6,155
95337,"none",22,215
95338,"none",22,215
95339,"none",22,215
95340,"none",22,215
95341,"none",22,215
95342,"none",22,215
95343,"none",22,215
95344,"none",22,215
95345,"none",25,215
95346,"none",25,215
95347,"none",25,215
95348,"none",25,215
95349,"none",25,215
95350,"none",25,215
95351,"none",25,215
95352,"none",14,206
95353,"none",5,238
95354,"none",11,238
95355,"none",26,238
95356,"none",26,238
95357,"none",26,238
95358,"none",9,238
95359,"Gold",12,155
95360,"none",24,79
95361,"Silver",25,
95362,"Bronze",19,
95363,"none",1,60
95364,"none",13,60
95365,"none",3,203
95366,"none",10,203
95367,"none",5,203
95368,"none",3,203
95369,"none",3,203
95370,"none",17,180
95371,"none",17,180
95372,"none",17,180
95373,"none",2,
95374,"none",2,
95375,"none",4,60
95376,"none",21,174
95377,"none",18,220
95378,"none",13,104
95379,"none",5,20
95380,"none",29,
95381,"none",7,13
95382,"none",21,
95383,"none",21,
95384,"none",21,
95385,"none",12,41
95386,"none",23,
95387,"none",23,
95388,"none",28,174
95389,"none",0,41
95390,"none",13,21
95391,"none",13,21
95392,"none",26,202
95393,"none",9,202
95394,"none",8,122
95395,"none",24,
95396,"none",3,87
95397,"none",16,87
95398,"none",27,
95399,"Bronze",29,
95400,"none",15,216
95401,"none",13,213
95402,"none",9,203
95403,"none",24,220
95404,"none",24,220
95405,"none",21,220
95406,"none",11,87
95407,"none",0,234
95408,"Bronze",1,56
95409,"none",13,56
95410,"Bronze",12,238
95411,"none",23,
95412,"Silver",23,
95413,"none",24,
95414,"Gold",24,
95415,"Gold",24,
95416,"Silver",24,
95417,"none",17,
95418,"none",8,238
95419,"none",7,238
95420,"none",12,202
95421,"none",12,202
95422,"none",1,202
95423,"none",1,202
95424,"none",13,202
95425,"none",13,202
95426,"none",29,79
95427,"none",29,79
95428,"none",29,79
95429,"none",9,164
95430,"none",23,164
95431,"none",23,164
95432,"none",18,164
95433,"none",18,164
95434,"none",22,87
95435,"none",22,87
95436,"none",22,87
95437,"none",22,87
95438,"none",22,87
95439,"none",22,87
95440,"none",22,87
95441,"none",22,87
95442,"none",25,87
95443,"Bronze",25,87
95444,"none",25,87
95445,"none",25,87
95446,"none",25,87
95447,"none",25,87
95448,"none",25,87
95449,"none",25,87
95450,"Gold",24,
95451,"none",7,10
95452,"none",14,10
95453,"none",29,14
95454,"none",20,234
95455,"none",20,234
95456,"none",23,234
95457,"none",22,87
95458,"Bronze",21,
95459,"none",0,87
95460,"Gold",0,87
95461,"Gold",8,87
95462,"none",25,87
95463,"none",7,87
95464,"none",14,87
95465,"none",12,87
95466,"none",20,
95467,"none",17,55
95468,"none",17,55
95469,"none",25,87
95470,"none",19,
95471,"none",0,35
95472,"none",0,35
95473,"Silver",14,60
95474,"none",9,181
95475,"none",8,203
95476,"none",8,203
95477,"none",7,203
95478,"none",13,174
95479,"none",13,181
95480,"none",13,181
95481,"none",13,181
95482,"none",7,20
95483,"none",7,20
95484,"none",7,20
95485,"Bronze",24,
95486,"none",8,118
95487,"none",8,20
95488,"none",7,20
95489,"none",13,216
95490,"Gold",11,41
95491,"none",7,122
95492,"none",7,122
95493,"none",22,220
95494,"none",25,220
95495,"Silver",19,220
95496,"Bronze",13,90
95497,"Gold",13,90
95498,"none",8,88
95499,"none",0,69
95500,"none",8,104
95501,"none",7,104
95502,"Gold",24,
95503,"none",7,202
95504,"none",7,202
95505,"none",16,14
95506,"none",27,14
95507,"none",27,14
95508,"none",0,104
95509,"none",0,
95510,"none",8,60
95511,"none",8,60
95512,"none",7,60
95513,"none",7,60
95514,"none",14,60
95515,"none",14,60
95516,"none",12,60
95517,"Silver",17,
95518,"none",0,
95519,"none",20,
95520,"Gold",20,
95521,"Gold",20,
95522,"none",20,
95523,"Silver",20,
95524,"Gold",20,
95525,"none",23,
95526,"Gold",23,
95527,"none",23,
95528,"none",23,
95529,"none",23,
95530,"Silver",23,
95531,"none",12,174
95532,"none",12,174
95533,"none",14,232
95534,"none",12,232
95535,"none",7,202
95536,"none",14,202
95537,"none",12,202
95538,"none",7,174
95539,"none",19,174
95540,"none",20,174
95541,"none",20,174
95542,"none",12,174
95543,"none",12,174
95544,"none",1,174
95545,"Bronze",25,174
95546,"none",29,220
95547,"none",29,220
95548,"none",18,41
95549,"none",9,41
95550,"none",9,41
95551,"none",9,41
95552,"none",14,181
95553,"none",12,181
95554,"none",2,14
95555,"none",17,14
95556,"none",4,203
95557,"none",4,203
95558,"none",4,203
95559,"Bronze",4,203
95560,"none",4,203
95561,"none",12,87
95562,"none",8,118
95563,"none",7,118
95564,"none",14,118
95565,"none",10,118
95566,"none",11,118
95567,"none",10,118
95568,"none",11,118
95569,"none",21,
95570,"Gold",21,
95571,"none",13,80
95572,"none",24,155
95573,"none",1,20
95574,"none",7,80
95575,"none",14,80
95576,"none",13,87
95577,"none",8,238
95578,"none",7,238
95579,"Silver",14,238
95580,"none",0,79
95581,"none",0,79
95582,"none",0,79
95583,"none",15,79
95584,"none",20,220
95585,"none",17,220
95586,"none",17,220
95587,"Gold",22,
95588,"none",21,
95589,"none",7,60
95590,"none",7,60
95591,"none",14,60
95592,"none",23,
95593,"none",13,17
95594,"none",7,119
95595,"none",14,119
95596,"Gold",18,119
95597,"none",13,238
95598,"none",13,119
95599,"none",25,35
95600,"none",19,35
95601,"none",7,181
95602,"none",8,199
95603,"Gold",21,79
95604,"Gold",20,
95605,"Bronze",23,
95606,"none",7,90
95607,"none",14,90
95608,"none",22,90
95609,"none",22,90
95610,"none",22,
95611,"Silver",25,
95612,"none",19,
95613,"none",23,238
95614,"none",23,238
95615,"Bronze",23,238
95616,"none",23,238
95617,"none",23,238
95618,"none",23,238
95619,"none",23,238
95620,"none",23,238
95621,"none",23,104
95622,"none",20,104
95623,"none",24,104
95624,"none",14,104
95625,"none",12,104
95626,"none",13,104
95627,"none",10,118
95628,"Silver",8,41
95629,"Bronze",7,41
95630,"Gold",12,87
95631,"Gold",1,87
95632,"none",0,215
95633,"Bronze",0,215
95634,"none",8,215
95635,"none",14,112
95636,"none",12,112
95637,"none",24,174
95638,"none",20,
95639,"Silver",20,
95640,"none",18,
95641,"Bronze",25,87
95642,"none",15,87
95643,"Silver",19,
95644,"none",19,
95645,"none",20,
95646,"none",20,
95647,"none",26,20
95648,"none",26,20
95649,"none",26,20
95650,"Bronze",12,181
95651,"Bronze",8,181
95652,"none",26,181
95653,"none",1,20
95654,"Silver",22,
95655,"Silver",25,
95656,"Bronze",24,
95657,"none",1,20
95658,"none",12,181
95659,"none",11,181
95660,"none",11,181
95661,"none",11,181
95662,"none",26,181
95663,"none",26,181
95664,"none",26,181
95665,"none",9,181
95666,"none",9,181
95667,"none",9,181
95668,"none",11,181
95669,"none",25,87
95670,"none",13,232
95671,"none",14,107
95672,"none",0,
95673,"Gold",0,
95674,"none",0,
95675,"none",0,
95676,"Bronze",0,
95677,"none",0,
95678,"none",0,
95679,"none",0,
95680,"none",8,232
95681,"Bronze",8,232
95682,"none",8,232
95683,"none",8,232
95684,"none",8,232
95685,"none",8,232
95686,"none",8,232
95687,"none",8,232
95688,"none",11,232
95689,"none",11,232
95690,"Silver",1,181
95691,"none",13,122
95692,"none",14,232
95693,"Silver",12,232
95694,"none",5,118
95695,"none",5,118
95696,"none",5,118
95697,"none",12,181
95698,"Gold",1,181
95699,"none",22,
95700,"none",22,
95701,"none",24,180
95702,"none",13,115
95703,"none",8,174
95704,"none",7,174
95705,"none",14,174
95706,"Gold",12,174
95707,"none",1,174
95708,"Gold",23,
95709,"none",13,118
95710,"none",13,118
95711,"none",13,20
95712,"none",1,238
95713,"none",13,238
95714,"none",10,20
95715,"none",10,20
95716,"none",10,20
95717,"none",10,20
95718,"none",11,20
95719,"none",11,20
95720,"none",11,20
95721,"none",11,20
95722,"Silver",24,
95723,"Gold",24,
95724,"none",11,118
95725,"none",11,118
95726,"none",11,118
95727,"none",26,118
95728,"none",26,118
95729,"none",4,118
95730,"none",4,118
95731,"none",13,20
95732,"none",7,240
95733,"Bronze",7,181
95734,"none",5,181
95735,"none",11,181
95736,"none",7,118
95737,"none",14,118
95738,"none",3,
95739,"none",4,181
95740,"none",10,181
95741,"none",20,
95742,"none",23,
95743,"none",11,181
95744,"none",8,119
95745,"none",11,181
95746,"none",26,181
95747,"none",26,181
95748,"none",26,181
95749,"Bronze",26,181
95750,"none",13,232
95751,"none",13,232
95752,"none",14,232
95753,"none",14,232
95754,"none",8,122
95755,"none",8,122
95756,"none",14,181
95757,"none",0,
95758,"none",7,181
95759,"none",0,
95760,"none",0,174
95761,"none",0,174
95762,"none",12,181
95763,"none",1,181
95764,"none",17,
95765,"none",0,
95766,"none",8,232
95767,"none",7,232
95768,"none",26,181
95769,"none",9,181
95770,"none",12,232
95771,"none",14,181
95772,"none",14,181
95773,"none",12,181
95774,"none",12,181
95775,"Silver",1,181
95776,"none",0,
95777,"Bronze",1,181
95778,"none",29,174
95779,"none",29,174
95780,"none",29,174
95781,"none",9,181
95782,"none",18,79
95783,"none",18,79
95784,"none",12,79
95785,"none",11,79
95786,"none",26,79
95787,"none",9,79
95788,"none",9,79
95789,"none",11,79
95790,"none",26,79
95791,"Bronze",9,79
95792,"none",19,
95793,"Gold",20,
95794,"none",23,
95795,"none",7,122
95796,"none",7,122
95797,"none",8,20
95798,"none",8,20
95799,"none",1,181
95800,"Silver",23,
95801,"none",13,181
95802,"none",13,181
95803,"none",25,155
95804,"none",27,164
95805,"none",27,164
95806,"none",27,164
95807,"none",27,164
95808,"none",28,164
95809,"none",28,164
95810,"none",28,164
95811,"none",29,164
95812,"Bronze",29,164
95813,"none",6,164
95814,"none",6,164
95815,"Bronze",14,181
95816,"Bronze",12,181
95817,"none",1,181
95818,"none",9,181
95819,"none",11,155
95820,"none",21,
95821,"none",22,79
95822,"none",24,79
95823,"none",5,13
95824,"none",5,13
95825,"none",22,155
95826,"none",22,155
95827,"none",18,
95828,"none",18,
95829,"Silver",18,
95830,"none",18,
95831,"none",27,14
95832,"none",2,
95833,"Bronze",2,
95834,"none",3,
95835,"none",3,
95836,"none",3,
95837,"none",3,
95838,"none",4,60
95839,"none",4,60
95840,"none",4,60
95841,"none",20,155
95842,"none",12,218
95843,"Silver",21,
95844,"none",29,174
95845,"none",29,174
95846,"Gold",21,
95847,"Silver",0,
95848,"none",12,232
95849,"none",12,232
95850,"none",7,174
95851,"none",14,174
95852,"none",12,174
95853,"none",14,174
95854,"none",14,174
95855,"none",12,174
95856,"none",12,174
95857,"none",1,174
95858,"none",1,174
95859,"none",13,174
95860,"none",13,174
95861,"none",13,174
95862,"none",0,174
95863,"none",0,174
95864,"none",8,174
95865,"Gold",8,174
95866,"Gold",7,174
95867,"Gold",7,174
95868,"Gold",14,174
95869,"none",13,20
95870,"none",8,181
95871,"none",14,181
95872,"none",14,112
95873,"none",1,112
95874,"none",23,155
95875,"none",23,155
95876,"none",23,155
95877,"none",23,155
95878,"none",23,155
95879,"none",23,155
95880,"none",0,
95881,"none",0,
95882,"none",2,
95883,"none",2,
95884,"none",2,
95885,"none",3,
95886,"none",3,
95887,"none",3,
95888,"none",4,60
95889,"none",4,60
95890,"none",20,
95891,"none",23,
95892,"none",24,
95893,"none",23,115
95894,"none",18,115
95895,"none",18,115
95896,"none",0,115
95897,"none",0,115
95898,"none",0,31
95899,"none",0,31
95900,"none",8,31
95901,"none",8,31
95902,"none",21,115
95903,"none",21,115
95904,"none",0,115
95905,"none",8,115
95906,"none",22,
95907,"Silver",22,
95908,"none",25,
95909,"none",25,
95910,"Bronze",14,181
95911,"Bronze",12,181
95912,"none",14,181
95913,"none",1,181
95914,"none",1,118
95915,"none",18,
95916,"none",22,14
95917,"none",12,14
95918,"none",12,14
95919,"none",1,14
95920,"none",13,14
95921,"none",27,
95922,"none",27,
95923,"none",28,
95924,"Bronze",28,
95925,"none",21,
95926,"Silver",24,174
95927,"none",21,174
95928,"none",21,174
95929,"none",21,174
95930,"none",0,174
95931,"none",0,174
95932,"Bronze",25,115
95933,"Bronze",24,174
95934,"Bronze",23,174
95935,"Silver",7,115
95936,"none",13,115
95937,"none",13,115
95938,"none",13,115
95939,"Bronze",23,
95940,"none",24,
95941,"none",14,87
95942,"none",14,87
95943,"none",12,87
95944,"none",1,87
95945,"Gold",7,119
95946,"none",12,119
95947,"none",1,119
95948,"none",10,238
95949,"none",5,238
95950,"none",8,232
95951,"none",8,118
95952,"none",7,118
95953,"none",14,118
95954,"none",20,
95955,"Gold",20,
95956,"none",20,
95957,"none",20,
95958,"none",20,
95959,"none",20,
95960,"none",1,112
95961,"none",0,
95962,"none",1,181
95963,"none",13,181
95964,"none",22,
95965,"none",13,112
95966,"Bronze",23,
95967,"Gold",23,
95968,"none",11,118
95969,"none",11,118
95970,"none",11,118
95971,"none",26,118
95972,"none",5,115
95973,"none",11,115
95974,"none",26,115
95975,"none",7,167
95976,"none",12,167
95977,"none",23,115
95978,"none",12,115
95979,"none",18,115
95980,"none",18,115
95981,"none",17,115
95982,"none",2,115
95983,"Bronze",0,115
95984,"Silver",24,
95985,"none",9,118
95986,"none",9,118
95987,"none",9,203
95988,"none",9,203
95989,"none",9,203
95990,"none",9,203
95991,"none",9,203
95992,"none",8,232
95993,"Bronze",8,232
95994,"none",8,232
95995,"none",8,232
95996,"none",8,232
95997,"none",8,232
95998,"none",8,232
95999,"none",8,232
96000,"none",26,
96001,"none",26,
96002,"Gold",15,
96003,"Silver",15,
96004,"none",16,
96005,"none",16,
96006,"none",1,118
96007,"none",23,174
96008,"none",21,174
96009,"none",25,
96010,"Silver",19,
96011,"Silver",19,
96012,"Bronze",19,
96013,"none",20,
96014,"none",20,
96015,"none",14,174
96016,"none",12,174
96017,"none",5,203
96018,"none",11,203
96019,"none",3,203
96020,"none",3,203
96021,"none",3,203
96022,"none",3,203
96023,"none",4,203
96024,"Bronze",4,203
96025,"none",4,203
96026,"none",10,203
96027,"none",10,203
96028,"none",5,203
96029,"none",5,203
96030,"none",26,203
96031,"Bronze",9,203
96032,"Silver",9,203
96033,"none",20,119
96034,"Silver",21,79
96035,"none",0,79
96036,"none",8,79
96037,"none",27,79
96038,"none",28,79
96039,"none",11,79
96040,"none",11,79
96041,"none",26,79
96042,"none",9,79
96043,"none",18,215
96044,"none",5,79
96045,"Bronze",11,79
96046,"none",26,79
96047,"none",1,79
96048,"none",1,79
96049,"none",1,79
96050,"none",13,79
96051,"none",13,79
96052,"none",6,79
96053,"none",23,90
96054,"none",24,90
96055,"none",24,90
96056,"none",24,90
96057,"none",25,79
96058,"none",6,79
96059,"none",25,79
96060,"none",25,79
96061,"none",25,79
96062,"none",25,79
96063,"none",25,79
96064,"none",27,79
96065,"none",27,79
96066,"none",27,79
96067,"none",27,79
96068,"none",28,79
96069,"none",28,79
96070,"none",28,79
96071,"none",7,79
96072,"none",25,79
96073,"none",19,79
96074,"none",20,79
96075,"none",29,79
96076,"none",19,
96077,"none",19,
96078,"none",0,31
96079,"none",0,31
96080,"Bronze",21,238
96081,"Silver",0,238
96082,"none",21,238
96083,"none",24,174
96084,"none",13,203
96085,"none",14,13
96086,"none",24,174
96087,"none",0,90
96088,"none",8,90
96089,"none",7,90
96090,"none",14,90
96091,"none",12,90
96092,"none",22,220
96093,"none",21,13
96094,"none",0,203
96095,"none",0,
96096,"none",24,220
96097,"none",1,174
96098,"none",22,
96099,"none",21,41
96100,"none",14,157
96101,"none",12,157
96102,"none",8,181
96103,"none",8,181
96104,"none",8,181
96105,"none",7,112
96106,"none",14,112
96107,"none",13,181
96108,"none",0,
96109,"none",0,
96110,"none",8,181
96111,"none",20,2
96112,"Gold",3,164
96113,"none",3,164
96114,"Silver",3,164
96115,"Gold",4,164
96116,"Gold",4,164
96117,"Gold",4,164
96118,"none",8,155
96119,"none",18,43
96120,"none",17,45
96121,"none",17,45
96122,"none",17,45
96123,"none",1,35
96124,"Bronze",24,
96125,"none",14,35
96126,"Gold",20,35
96127,"none",23,35
96128,"none",21,35
96129,"none",24,35
96130,"Silver",21,35
96131,"none",0,35
96132,"Gold",8,35
96133,"none",8,216
96134,"none",14,90
96135,"none",14,90
96136,"none",8,232
96137,"none",14,56
96138,"none",14,56
96139,"none",22,90
96140,"Bronze",0,
96141,"none",22,
96142,"Bronze",22,
96143,"Bronze",25,
96144,"none",25,
96145,"none",25,87
96146,"Bronze",25,87
96147,"none",25,87
96148,"none",25,87
96149,"none",25,87
96150,"none",25,87
96151,"none",25,87
96152,"none",25,87
96153,"none",19,
96154,"Bronze",19,
96155,"none",19,
96156,"none",19,
96157,"none",19,
96158,"none",19,
96159,"none",19,
96160,"none",19,
96161,"none",20,
96162,"Bronze",20,
96163,"none",20,
96164,"Gold",20,
96165,"none",20,
96166,"none",20,
96167,"none",20,
96168,"none",20,
96169,"Silver",21,238
96170,"none",0,174
96171,"none",8,174
96172,"none",21,14
96173,"none",8,60
96174,"none",7,60
96175,"Gold",12,60
96176,"none",1,60
96177,"none",13,60
96178,"none",5,56
96179,"none",5,56
96180,"none",11,56
96181,"none",11,56
96182,"Silver",11,56
96183,"none",26,56
96184,"none",26,56
96185,"none",26,56
96186,"Silver",26,56
96187,"Silver",26,56
96188,"none",9,56
96189,"none",9,56
96190,"none",9,56
96191,"Silver",9,56
96192,"none",10,56
96193,"none",10,56
96194,"none",10,56
96195,"none",10,56
96196,"none",10,56
96197,"Silver",5,56
96198,"Gold",5,56
96199,"Gold",5,56
96200,"Gold",5,56
96201,"Silver",11,56
96202,"none",11,56
96203,"Gold",11,56
96204,"Bronze",14,155
96205,"none",24,14
96206,"none",18,14
96207,"none",0,216
96208,"none",25,
96209,"none",26,232
96210,"none",14,181
96211,"Bronze",23,
96212,"none",25,239
96213,"none",13,155
96214,"none",0,87
96215,"none",12,155
96216,"none",12,181
96217,"none",1,181
96218,"Gold",14,232
96219,"none",14,232
96220,"none",12,232
96221,"none",12,232
96222,"Bronze",1,232
96223,"Bronze",1,232
96224,"none",13,232
96225,"none",13,232
96226,"none",14,90
96227,"none",12,90
96228,"none",12,90
96229,"none",0,79
96230,"Gold",22,220
96231,"none",5,118
96232,"none",5,118
96233,"none",16,14
96234,"none",14,124
96235,"none",3,124
96236,"none",26,20
96237,"none",21,
96238,"none",0,
96239,"none",12,174
96240,"none",1,174
96241,"none",13,174
96242,"none",12,232
96243,"none",12,232
96244,"none",13,232
96245,"none",14,31
96246,"none",1,31
96247,"Gold",20,174
96248,"none",11,113
96249,"none",26,113
96250,"Bronze",9,113
96251,"none",9,113
96252,"none",17,113
96253,"Bronze",4,113
96254,"Bronze",4,113
96255,"none",4,113
96256,"none",10,113
96257,"none",10,113
96258,"Silver",5,113
96259,"none",5,113
96260,"none",28,113
96261,"none",28,113
96262,"none",28,113
96263,"none",29,113
96264,"none",29,113
96265,"none",29,113
96266,"none",22,87
96267,"none",22,87
96268,"none",22,87
96269,"none",25,87
96270,"none",25,87
96271,"none",19,
96272,"none",19,
96273,"none",18,238
96274,"none",21,238
96275,"none",0,
96276,"none",7,181
96277,"none",7,181
96278,"Bronze",14,181
96279,"Silver",14,181
96280,"Silver",12,181
96281,"none",12,181
96282,"none",5,181
96283,"Gold",11,181
96284,"Bronze",23,35
96285,"none",12,56
96286,"none",1,56
96287,"none",13,56
96288,"none",22,35
96289,"none",24,35
96290,"none",1,15
96291,"none",23,35
96292,"none",23,35
96293,"none",23,35
96294,"none",23,35
96295,"none",23,35
96296,"none",23,35
96297,"none",24,35
96298,"none",8,60
96299,"none",8,60
96300,"none",13,20
96301,"none",7,20
96302,"none",7,20
96303,"none",14,20
96304,"none",12,20
96305,"none",4,232
96306,"none",4,232
96307,"none",10,232
96308,"none",10,232
96309,"none",24,174
96310,"none",24,174
96311,"none",21,174
96312,"Silver",24,
96313,"none",28,174
96314,"Gold",23,
96315,"Bronze",14,181
96316,"none",12,181
96317,"none",26,20
96318,"none",10,20
96319,"none",10,20
96320,"none",8,164
96321,"none",7,164
96322,"none",0,115
96323,"none",0,115
96324,"none",0,115
96325,"none",0,115
96326,"none",0,115
96327,"none",12,115
96328,"none",23,79
96329,"none",13,181
96330,"Gold",19,
96331,"none",20,
96332,"none",23,
96333,"none",28,174
96334,"none",29,174
96335,"none",13,232
96336,"none",21,104
96337,"none",8,104
96338,"Gold",7,104
96339,"none",3,104
96340,"none",3,104
96341,"none",3,104
96342,"none",3,104
96343,"none",24,104
96344,"Silver",23,104
96345,"none",24,104
96346,"none",0,87
96347,"none",25,180
96348,"none",19,180
96349,"none",19,180
96350,"none",25,104
96351,"none",25,104
96352,"none",23,104
96353,"none",24,104
96354,"none",24,104
96355,"none",0,174
96356,"none",8,174
96357,"none",9,174
96358,"none",9,174
96359,"none",9,174
96360,"none",22,174
96361,"none",22,174
96362,"none",22,174
96363,"none",22,174
96364,"none",22,174
96365,"none",22,174
96366,"none",8,240
96367,"Bronze",18,115
96368,"none",14,90
96369,"Bronze",11,60
96370,"Bronze",21,115
96371,"Bronze",21,115
96372,"none",0,115
96373,"none",17,
96374,"none",23,196
96375,"none",24,196
96376,"none",24,196
96377,"none",22,88
96378,"none",0,
96379,"none",8,181
96380,"Silver",7,232
96381,"none",23,
96382,"Gold",24,
96383,"Bronze",21,
96384,"none",9,60
96385,"none",9,60
96386,"none",20,
96387,"Silver",20,
96388,"none",22,35
96389,"none",22,35
96390,"none",8,174
96391,"none",21,88
96392,"none",23,
96393,"none",20,
96394,"none",20,
96395,"none",20,
96396,"none",20,
96397,"none",23,
96398,"Bronze",23,
96399,"Gold",23,
96400,"Bronze",7,87
96401,"Bronze",7,87
96402,"none",14,219
96403,"none",12,219
96404,"none",12,181
96405,"none",17,
96406,"none",2,
96407,"none",0,
96408,"none",24,174
96409,"none",15,238
96410,"none",16,238
96411,"none",16,238
96412,"none",18,14
96413,"none",1,240
96414,"none",8,181
96415,"none",8,181
96416,"none",7,181
96417,"Bronze",7,181
96418,"none",26,203
96419,"none",9,203
96420,"none",9,203
96421,"none",8,232
96422,"none",14,90
96423,"none",15,
96424,"none",24,
96425,"none",4,118
96426,"none",4,118
96427,"none",4,118
96428,"none",4,118
96429,"none",4,118
96430,"Bronze",7,181
96431,"Bronze",14,181
96432,"none",12,181
96433,"none",13,232
96434,"none",0,174
96435,"Bronze",0,174
96436,"none",8,174
96437,"none",7,174
96438,"Bronze",7,174
96439,"none",4,202
96440,"none",4,202
96441,"none",21,
96442,"none",0,90
96443,"none",20,90
96444,"Bronze",8,238
96445,"none",9,202
96446,"none",9,202
96447,"Gold",9,238
96448,"none",22,35
96449,"none",22,35
96450,"none",21,43
96451,"none",14,90
96452,"none",22,216
96453,"Bronze",25,216
96454,"none",19,
96455,"Gold",20,
96456,"none",20,75
96457,"none",24,75
96458,"none",13,20
96459,"none",11,41
96460,"none",10,20
96461,"none",10,20
96462,"none",5,20
96463,"none",5,20
96464,"none",7,206
96465,"none",14,206
96466,"none",0,206
96467,"none",0,206
96468,"none",7,87
96469,"none",14,87
96470,"none",14,87
96471,"none",12,87
96472,"Bronze",12,87
96473,"none",24,
96474,"none",24,
96475,"none",12,232
96476,"none",13,232
96477,"none",21,61
96478,"none",23,61
96479,"none",7,61
96480,"none",19,61
96481,"none",23,61
96482,"none",24,40
96483,"none",8,61
96484,"none",21,61
96485,"none",12,61
96486,"none",21,61
96487,"none",1,61
96488,"none",13,61
96489,"none",8,226
96490,"none",13,87
96491,"none",12,125
96492,"none",1,125
96493,"none",18,3
96494,"Bronze",19,
96495,"none",20,
96496,"none",23,
96497,"none",26,60
96498,"none",26,60
96499,"none",26,60
96500,"none",9,60
96501,"none",9,60
96502,"none",9,60
96503,"none",13,157
96504,"none",13,157
96505,"none",13,157
96506,"none",13,157
96507,"none",13,157
96508,"none",13,157
96509,"none",13,157
96510,"none",19,90
96511,"none",20,90
96512,"none",18,59
96513,"none",20,
96514,"none",23,
96515,"none",24,
96516,"none",10,60
96517,"none",10,60
96518,"none",10,60
96519,"none",5,60
96520,"none",5,60
96521,"none",5,60
96522,"none",5,60
96523,"none",11,60
96524,"none",11,60
96525,"none",11,60
96526,"none",11,60
96527,"none",11,60
96528,"none",26,60
96529,"none",26,60
96530,"Bronze",26,60
96531,"none",26,60
96532,"none",12,60
96533,"none",1,60
96534,"none",13,60
96535,"none",14,60
96536,"none",12,60
96537,"none",1,60
