"id","id_country","year","value"
0,12,1960,"54208"
1,12,1961,"55434"
2,12,1962,"56234"
3,12,1963,"56699"
4,12,1964,"57029"
5,12,1965,"57357"
6,12,1966,"57702"
7,12,1967,"58044"
8,12,1968,"58377"
9,12,1969,"58734"
10,12,1970,"59070"
11,12,1971,"59442"
12,12,1972,"59849"
13,12,1973,"60236"
14,12,1974,"60527"
15,12,1975,"60653"
16,12,1976,"60586"
17,12,1977,"60366"
18,12,1978,"60102"
19,12,1979,"59972"
20,12,1980,"60097"
21,12,1981,"60561"
22,12,1982,"61341"
23,12,1983,"62213"
24,12,1984,"62826"
25,12,1985,"63024"
26,12,1986,"62645"
27,12,1987,"61838"
28,12,1988,"61072"
29,12,1989,"61033"
30,12,1990,"62152"
31,12,1991,"64623"
32,12,1992,"68240"
33,12,1993,"72495"
34,12,1994,"76705"
35,12,1995,"80324"
36,12,1996,"83211"
37,12,1997,"85450"
38,12,1998,"87280"
39,12,1999,"89009"
40,12,2000,"90866"
41,12,2001,"92892"
42,12,2002,"94992"
43,12,2003,"97016"
44,12,2004,"98744"
45,12,2005,"100028"
46,12,2006,"100830"
47,12,2007,"101226"
48,12,2008,"101362"
49,12,2009,"101452"
50,12,2010,"101665"
51,12,2011,"102050"
52,12,2012,"102565"
53,12,2013,"103165"
54,12,2014,"103776"
55,12,2015,"104339"
56,12,2016,"104865"
57,12,2017,"105361"
58,12,2018,"105846"
59,12,2019,"106310"
60,12,2020,"106766"
61,1,1960,"8996967"
62,1,1961,"9169406"
63,1,1962,"9351442"
64,1,1963,"9543200"
65,1,1964,"9744772"
66,1,1965,"9956318"
67,1,1966,"10174840"
68,1,1967,"10399936"
69,1,1968,"10637064"
70,1,1969,"10893772"
71,1,1970,"11173654"
72,1,1971,"11475450"
73,1,1972,"11791222"
74,1,1973,"12108963"
75,1,1974,"12412960"
76,1,1975,"12689164"
77,1,1976,"12943093"
78,1,1977,"13171294"
79,1,1978,"13341199"
80,1,1979,"13411060"
81,1,1980,"13356500"
82,1,1981,"13171679"
83,1,1982,"12882518"
84,1,1983,"12537732"
85,1,1984,"12204306"
86,1,1985,"11938204"
87,1,1986,"11736177"
88,1,1987,"11604538"
89,1,1988,"11618008"
90,1,1989,"11868873"
91,1,1990,"12412311"
92,1,1991,"13299016"
93,1,1992,"14485543"
94,1,1993,"15816601"
95,1,1994,"17075728"
96,1,1995,"18110662"
97,1,1996,"18853444"
98,1,1997,"19357126"
99,1,1998,"19737770"
100,1,1999,"20170847"
101,1,2000,"20779957"
102,1,2001,"21606992"
103,1,2002,"22600774"
104,1,2003,"23680871"
105,1,2004,"24726689"
106,1,2005,"25654274"
107,1,2006,"26433058"
108,1,2007,"27100542"
109,1,2008,"27722281"
110,1,2009,"28394806"
111,1,2010,"29185511"
112,1,2011,"30117411"
113,1,2012,"31161378"
114,1,2013,"32269592"
115,1,2014,"33370804"
116,1,2015,"34413603"
117,1,2016,"35383028"
118,1,2017,"36296111"
119,1,2018,"37171922"
120,1,2019,"38041757"
121,1,2020,"38928341"
122,6,1960,"5454938"
123,6,1961,"5531451"
124,6,1962,"5608499"
125,6,1963,"5679409"
126,6,1964,"5734995"
127,6,1965,"5770573"
128,6,1966,"5781305"
129,6,1967,"5774440"
130,6,1968,"5771973"
131,6,1969,"5803677"
132,6,1970,"5890360"
133,6,1971,"6041239"
134,6,1972,"6248965"
135,6,1973,"6497283"
136,6,1974,"6761623"
137,6,1975,"7023994"
138,6,1976,"7279630"
139,6,1977,"7533814"
140,6,1978,"7790774"
141,6,1979,"8058112"
142,6,1980,"8341290"
143,6,1981,"8640478"
144,6,1982,"8952971"
145,6,1983,"9278104"
146,6,1984,"9614756"
147,6,1985,"9961993"
148,6,1986,"10320116"
149,6,1987,"10689247"
150,6,1988,"11068051"
151,6,1989,"11454784"
152,6,1990,"11848385"
153,6,1991,"12248901"
154,6,1992,"12657361"
155,6,1993,"13075044"
156,6,1994,"13503753"
157,6,1995,"13945205"
158,6,1996,"14400722"
159,6,1997,"14871572"
160,6,1998,"15359600"
161,6,1999,"15866871"
162,6,2000,"16395477"
163,6,2001,"16945753"
164,6,2002,"17519418"
165,6,2003,"18121477"
166,6,2004,"18758138"
167,6,2005,"19433604"
168,6,2006,"20149905"
169,6,2007,"20905360"
170,6,2008,"21695636"
171,6,2009,"22514275"
172,6,2010,"23356247"
173,6,2011,"24220660"
174,6,2012,"25107925"
175,6,2013,"26015786"
176,6,2014,"26941773"
177,6,2015,"27884380"
178,6,2016,"28842482"
179,6,2017,"29816769"
180,6,2018,"30809787"
181,6,2019,"31825299"
182,6,2020,"32866268"
183,2,1960,"1608800"
184,2,1961,"1659800"
185,2,1962,"1711319"
186,2,1963,"1762621"
187,2,1964,"1814135"
188,2,1965,"1864791"
189,2,1966,"1914573"
190,2,1967,"1965598"
191,2,1968,"2022272"
192,2,1969,"2081695"
193,2,1970,"2135479"
194,2,1971,"2187853"
195,2,1972,"2243126"
196,2,1973,"2296752"
197,2,1974,"2350124"
198,2,1975,"2404831"
199,2,1976,"2458526"
200,2,1977,"2513546"
201,2,1978,"2566266"
202,2,1979,"2617832"
203,2,1980,"2671997"
204,2,1981,"2726056"
205,2,1982,"2784278"
206,2,1983,"2843960"
207,2,1984,"2904429"
208,2,1985,"2964762"
209,2,1986,"3022635"
210,2,1987,"3083605"
211,2,1988,"3142336"
212,2,1989,"3227943"
213,2,1990,"3286542"
214,2,1991,"3266790"
215,2,1992,"3247039"
216,2,1993,"3227287"
217,2,1994,"3207536"
218,2,1995,"3187784"
219,2,1996,"3168033"
220,2,1997,"3148281"
221,2,1998,"3128530"
222,2,1999,"3108778"
223,2,2000,"3089027"
224,2,2001,"3060173"
225,2,2002,"3051010"
226,2,2003,"3039616"
227,2,2004,"3026939"
228,2,2005,"3011487"
229,2,2006,"2992547"
230,2,2007,"2970017"
231,2,2008,"2947314"
232,2,2009,"2927519"
233,2,2010,"2913021"
234,2,2011,"2905195"
235,2,2012,"2900401"
236,2,2013,"2895092"
237,2,2014,"2889104"
238,2,2015,"2880703"
239,2,2016,"2876101"
240,2,2017,"2873457"
241,2,2018,"2866376"
242,2,2019,"2854191"
243,2,2020,"2837743"
244,5,1960,"13410"
245,5,1961,"14378"
246,5,1962,"15379"
247,5,1963,"16407"
248,5,1964,"17466"
249,5,1965,"18542"
250,5,1966,"19646"
251,5,1967,"20760"
252,5,1968,"21886"
253,5,1969,"23053"
254,5,1970,"24275"
255,5,1971,"25571"
256,5,1972,"26885"
257,5,1973,"28232"
258,5,1974,"29515"
259,5,1975,"30705"
260,5,1976,"31782"
261,5,1977,"32769"
262,5,1978,"33744"
263,5,1979,"34825"
264,5,1980,"36063"
265,5,1981,"37498"
266,5,1982,"39115"
267,5,1983,"40854"
268,5,1984,"42706"
269,5,1985,"44593"
270,5,1986,"46520"
271,5,1987,"48459"
272,5,1988,"50433"
273,5,1989,"52452"
274,5,1990,"54508"
275,5,1991,"56666"
276,5,1992,"58882"
277,5,1993,"60974"
278,5,1994,"62676"
279,5,1995,"63860"
280,5,1996,"64363"
281,5,1997,"64318"
282,5,1998,"64140"
283,5,1999,"64368"
284,5,2000,"65390"
285,5,2001,"67344"
286,5,2002,"70048"
287,5,2003,"73180"
288,5,2004,"76250"
289,5,2005,"78871"
290,5,2006,"80995"
291,5,2007,"82682"
292,5,2008,"83860"
293,5,2009,"84461"
294,5,2010,"84454"
295,5,2011,"83748"
296,5,2012,"82427"
297,5,2013,"80770"
298,5,2014,"79213"
299,5,2015,"77993"
300,5,2016,"77295"
301,5,2017,"76997"
302,5,2018,"77008"
303,5,2019,"77146"
304,5,2020,"77265"
305,233,1960,"92417"
306,233,1961,"100801"
307,233,1962,"112112"
308,233,1963,"125130"
309,233,1964,"138049"
310,233,1965,"149855"
311,233,1966,"159979"
312,233,1967,"169768"
313,233,1968,"182620"
314,233,1969,"203103"
315,233,1970,"234512"
316,233,1971,"277463"
317,233,1972,"330968"
318,233,1973,"394625"
319,233,1974,"467457"
320,233,1975,"548295"
321,233,1976,"637926"
322,233,1977,"735347"
323,233,1978,"835498"
324,233,1979,"931752"
325,233,1980,"1019507"
326,233,1981,"1096602"
327,233,1982,"1164816"
328,233,1983,"1228457"
329,233,1984,"1293970"
330,233,1985,"1366165"
331,233,1986,"1446386"
332,233,1987,"1533526"
333,233,1988,"1627068"
334,233,1989,"1725676"
335,233,1990,"1828437"
336,233,1991,"1937159"
337,233,1992,"2052892"
338,233,1993,"2173135"
339,233,1994,"2294377"
340,233,1995,"2415099"
341,233,1996,"2539121"
342,233,1997,"2671361"
343,233,1998,"2813214"
344,233,1999,"2966029"
345,233,2000,"3134067"
346,233,2001,"3302722"
347,233,2002,"3478769"
348,233,2003,"3711931"
349,233,2004,"4068577"
350,233,2005,"4588222"
351,233,2006,"5300172"
352,233,2007,"6168846"
353,233,2008,"7089486"
354,233,2009,"7917368"
355,233,2010,"8549998"
356,233,2011,"8946778"
357,233,2012,"9141598"
358,233,2013,"9197908"
359,233,2014,"9214182"
360,233,2015,"9262896"
361,233,2016,"9360975"
362,233,2017,"9487206"
363,233,2018,"9630966"
364,233,2019,"9770526"
365,233,2020,"9890400"
366,10,1960,"20481781"
367,10,1961,"20817270"
368,10,1962,"21153042"
369,10,1963,"21488916"
370,10,1964,"21824427"
371,10,1965,"22159644"
372,10,1966,"22494031"
373,10,1967,"22828872"
374,10,1968,"23168268"
375,10,1969,"23517613"
376,10,1970,"23880564"
377,10,1971,"24259564"
378,10,1972,"24653172"
379,10,1973,"25056475"
380,10,1974,"25462305"
381,10,1975,"25865775"
382,10,1976,"26264681"
383,10,1977,"26661397"
384,10,1978,"27061041"
385,10,1979,"27471046"
386,10,1980,"27896532"
387,10,1981,"28338514"
388,10,1982,"28794550"
389,10,1983,"29262049"
390,10,1984,"29737097"
391,10,1985,"30216284"
392,10,1986,"30698964"
393,10,1987,"31184411"
394,10,1988,"31668939"
395,10,1989,"32148137"
396,10,1990,"32618648"
397,10,1991,"33079002"
398,10,1992,"33529320"
399,10,1993,"33970103"
400,10,1994,"34402669"
401,10,1995,"34828168"
402,10,1996,"35246376"
403,10,1997,"35657438"
404,10,1998,"36063451"
405,10,1999,"36467218"
406,10,2000,"36870796"
407,10,2001,"37275644"
408,10,2002,"37681743"
409,10,2003,"38087866"
410,10,2004,"38491970"
411,10,2005,"38892924"
412,10,2006,"39289876"
413,10,2007,"39684303"
414,10,2008,"40080159"
415,10,2009,"40482786"
416,10,2010,"40788453"
417,10,2011,"41261490"
418,10,2012,"41733271"
419,10,2013,"42202935"
420,10,2014,"42669500"
421,10,2015,"43131966"
422,10,2016,"43590368"
423,10,2017,"44044811"
424,10,2018,"44494502"
425,10,2019,"44938712"
426,10,2020,"45376763"
427,11,1960,"1874119"
428,11,1961,"1941498"
429,11,1962,"2009524"
430,11,1963,"2077584"
431,11,1964,"2145004"
432,11,1965,"2211316"
433,11,1966,"2276038"
434,11,1967,"2339133"
435,11,1968,"2401142"
436,11,1969,"2462938"
437,11,1970,"2525067"
438,11,1971,"2587716"
439,11,1972,"2650484"
440,11,1973,"2712780"
441,11,1974,"2773750"
442,11,1975,"2832752"
443,11,1976,"2889583"
444,11,1977,"2944375"
445,11,1978,"2997419"
446,11,1979,"3049107"
447,11,1980,"3099759"
448,11,1981,"3148096"
449,11,1982,"3193696"
450,11,1983,"3238592"
451,11,1984,"3285593"
452,11,1985,"3335935"
453,11,1986,"3392264"
454,11,1987,"3451947"
455,11,1988,"3504667"
456,11,1989,"3536473"
457,11,1990,"3538164"
458,11,1991,"3505249"
459,11,1992,"3442820"
460,11,1993,"3363111"
461,11,1994,"3283664"
462,11,1995,"3217349"
463,11,1996,"3168213"
464,11,1997,"3133081"
465,11,1998,"3108691"
466,11,1999,"3089020"
467,11,2000,"3069597"
468,11,2001,"3050686"
469,11,2002,"3033976"
470,11,2003,"3017938"
471,11,2004,"3000715"
472,11,2005,"2981262"
473,11,2006,"2958301"
474,11,2007,"2932615"
475,11,2008,"2907615"
476,11,2009,"2888094"
477,11,2010,"2877314"
478,11,2011,"2876536"
479,11,2012,"2884239"
480,11,2013,"2897593"
481,11,2014,"2912403"
482,11,2015,"2925559"
483,11,2016,"2936147"
484,11,2017,"2944789"
485,11,2018,"2951741"
486,11,2019,"2957728"
487,11,2020,"2963234"
488,4,1960,"20127"
489,4,1961,"20605"
490,4,1962,"21246"
491,4,1963,"22029"
492,4,1964,"22850"
493,4,1965,"23675"
494,4,1966,"24473"
495,4,1967,"25235"
496,4,1968,"25980"
497,4,1969,"26698"
498,4,1970,"27362"
499,4,1971,"27982"
500,4,1972,"28564"
501,4,1973,"29103"
502,4,1974,"29595"
503,4,1975,"30045"
504,4,1976,"30455"
505,4,1977,"30834"
506,4,1978,"31262"
507,4,1979,"31842"
508,4,1980,"32648"
509,4,1981,"33697"
510,4,1982,"34969"
511,4,1983,"36413"
512,4,1984,"37946"
513,4,1985,"39521"
514,4,1986,"41114"
515,4,1987,"42741"
516,4,1988,"44346"
517,4,1989,"45894"
518,4,1990,"47351"
519,4,1991,"48682"
520,4,1992,"49900"
521,4,1993,"51025"
522,4,1994,"52099"
523,4,1995,"53158"
524,4,1996,"54209"
525,4,1997,"55227"
526,4,1998,"56180"
527,4,1999,"57049"
528,4,2000,"57816"
529,4,2001,"58496"
530,4,2002,"59077"
531,4,2003,"59495"
532,4,2004,"59684"
533,4,2005,"59557"
534,4,2006,"59109"
535,4,2007,"58367"
536,4,2008,"57490"
537,4,2009,"56675"
538,4,2010,"56084"
539,4,2011,"55755"
540,4,2012,"55669"
541,4,2013,"55717"
542,4,2014,"55791"
543,4,2015,"55806"
544,4,2016,"55739"
545,4,2017,"55617"
546,4,2018,"55461"
547,4,2019,"55312"
548,4,2020,"55197"
549,9,1960,"54132"
550,9,1961,"55005"
551,9,1962,"55849"
552,9,1963,"56701"
553,9,1964,"57641"
554,9,1965,"58699"
555,9,1966,"59912"
556,9,1967,"61240"
557,9,1968,"62523"
558,9,1969,"63553"
559,9,1970,"64184"
560,9,1971,"64354"
561,9,1972,"64134"
562,9,1973,"63649"
563,9,1974,"63108"
564,9,1975,"62671"
565,9,1976,"62353"
566,9,1977,"62162"
567,9,1978,"62038"
568,9,1979,"61948"
569,9,1980,"61861"
570,9,1981,"61789"
571,9,1982,"61780"
572,9,1983,"61779"
573,9,1984,"61784"
574,9,1985,"61785"
575,9,1986,"61754"
576,9,1987,"61713"
577,9,1988,"61758"
578,9,1989,"62007"
579,9,1990,"62533"
580,9,1991,"63363"
581,9,1992,"64459"
582,9,1993,"65777"
583,9,1994,"67201"
584,9,1995,"68672"
585,9,1996,"70176"
586,9,1997,"71707"
587,9,1998,"73219"
588,9,1999,"74674"
589,9,2000,"76007"
590,9,2001,"77212"
591,9,2002,"78298"
592,9,2003,"79311"
593,9,2004,"80347"
594,9,2005,"81462"
595,9,2006,"82715"
596,9,2007,"84029"
597,9,2008,"85394"
598,9,2009,"86743"
599,9,2010,"88030"
600,9,2011,"89250"
601,9,2012,"90407"
602,9,2013,"91510"
603,9,2014,"92562"
604,9,2015,"93571"
605,9,2016,"94520"
606,9,2017,"95425"
607,9,2018,"96282"
608,9,2019,"97115"
609,9,2020,"97928"
610,13,1960,"10276477"
611,13,1961,"10483000"
612,13,1962,"10742000"
613,13,1963,"10950000"
614,13,1964,"11167000"
615,13,1965,"11388000"
616,13,1966,"11651000"
617,13,1967,"11799000"
618,13,1968,"12009000"
619,13,1969,"12263000"
620,13,1970,"12507000"
621,13,1971,"12937000"
622,13,1972,"13177000"
623,13,1973,"13380000"
624,13,1974,"13723000"
625,13,1975,"13893000"
626,13,1976,"14033000"
627,13,1977,"14192000"
628,13,1978,"14358000"
629,13,1979,"14514000"
630,13,1980,"14692000"
631,13,1981,"14927000"
632,13,1982,"15178000"
633,13,1983,"15369000"
634,13,1984,"15544000"
635,13,1985,"15758000"
636,13,1986,"16018400"
637,13,1987,"16263900"
638,13,1988,"16532200"
639,13,1989,"16814400"
640,13,1990,"17065100"
641,13,1991,"17284000"
642,13,1992,"17495000"
643,13,1993,"17667000"
644,13,1994,"17855000"
645,13,1995,"18072000"
646,13,1996,"18311000"
647,13,1997,"18517000"
648,13,1998,"18711000"
649,13,1999,"18926000"
650,13,2000,"19153000"
651,13,2001,"19413000"
652,13,2002,"19651400"
653,13,2003,"19895400"
654,13,2004,"20127400"
655,13,2005,"20394800"
656,13,2006,"20697900"
657,13,2007,"20827600"
658,13,2008,"21249200"
659,13,2009,"21691700"
660,13,2010,"22031750"
661,13,2011,"22340024"
662,13,2012,"22733465"
663,13,2013,"23128129"
664,13,2014,"23475686"
665,13,2015,"23815995"
666,13,2016,"24190907"
667,13,2017,"24601860"
668,13,2018,"24982688"
669,13,2019,"25365745"
670,13,2020,"25687041"
671,14,1960,"7047539"
672,14,1961,"7086299"
673,14,1962,"7129864"
674,14,1963,"7175811"
675,14,1964,"7223801"
676,14,1965,"7270889"
677,14,1966,"7322066"
678,14,1967,"7376998"
679,14,1968,"7415403"
680,14,1969,"7441055"
681,14,1970,"7467086"
682,14,1971,"7500482"
683,14,1972,"7544201"
684,14,1973,"7586115"
685,14,1974,"7599038"
686,14,1975,"7578903"
687,14,1976,"7565525"
688,14,1977,"7568430"
689,14,1978,"7562305"
690,14,1979,"7549425"
691,14,1980,"7549433"
692,14,1981,"7568710"
693,14,1982,"7574140"
694,14,1983,"7561910"
695,14,1984,"7561434"
696,14,1985,"7564985"
697,14,1986,"7569794"
698,14,1987,"7574586"
699,14,1988,"7585317"
700,14,1989,"7619567"
701,14,1990,"7677850"
702,14,1991,"7754891"
703,14,1992,"7840709"
704,14,1993,"7905633"
705,14,1994,"7936118"
706,14,1995,"7948278"
707,14,1996,"7959017"
708,14,1997,"7968041"
709,14,1998,"7976789"
710,14,1999,"7992324"
711,14,2000,"8011566"
712,14,2001,"8042293"
713,14,2002,"8081957"
714,14,2003,"8121423"
715,14,2004,"8171966"
716,14,2005,"8227829"
717,14,2006,"8268641"
718,14,2007,"8295487"
719,14,2008,"8321496"
720,14,2009,"8343323"
721,14,2010,"8363404"
722,14,2011,"8391643"
723,14,2012,"8429991"
724,14,2013,"8479823"
725,14,2014,"8546356"
726,14,2015,"8642699"
727,14,2016,"8736668"
728,14,2017,"8797566"
729,14,2018,"8840521"
730,14,2019,"8879920"
731,14,2020,"8917205"
732,15,1960,"3895398"
733,15,1961,"4030325"
734,15,1962,"4171428"
735,15,1963,"4315127"
736,15,1964,"4456691"
737,15,1965,"4592601"
738,15,1966,"4721528"
739,15,1967,"4843872"
740,15,1968,"4960237"
741,15,1969,"5071930"
742,15,1970,"5180032"
743,15,1971,"5284518"
744,15,1972,"5385266"
745,15,1973,"5483088"
746,15,1974,"5579071"
747,15,1975,"5674129"
748,15,1976,"5768730"
749,15,1977,"5863138"
750,15,1978,"5957927"
751,15,1979,"6053635"
752,15,1980,"6150735"
753,15,1981,"6249312"
754,15,1982,"6349555"
755,15,1983,"6452067"
756,15,1984,"6557581"
757,15,1985,"6666447"
758,15,1986,"6778631"
759,15,1987,"6893486"
760,15,1988,"7010027"
761,15,1989,"7126877"
762,15,1990,"7159000"
763,15,1991,"7271000"
764,15,1992,"7382000"
765,15,1993,"7495000"
766,15,1994,"7597000"
767,15,1995,"7685000"
768,15,1996,"7763000"
769,15,1997,"7838250"
770,15,1998,"7913000"
771,15,1999,"7982750"
772,15,2000,"8048600"
773,15,2001,"8111200"
774,15,2002,"8171950"
775,15,2003,"8234100"
776,15,2004,"8306500"
777,15,2005,"8391850"
778,15,2006,"8484550"
779,15,2007,"8581300"
780,15,2008,"8763400"
781,15,2009,"8947243"
782,15,2010,"9054332"
783,15,2011,"9173082"
784,15,2012,"9295784"
785,15,2013,"9416801"
786,15,2014,"9535079"
787,15,2015,"9649341"
788,15,2016,"9757812"
789,15,2017,"9854033"
790,15,2018,"9939771"
791,15,2019,"10024283"
792,15,2020,"10110116"
793,37,1960,"2797925"
794,37,1961,"2852438"
795,37,1962,"2907320"
796,37,1963,"2964416"
797,37,1964,"3026292"
798,37,1965,"3094378"
799,37,1966,"3170496"
800,37,1967,"3253215"
801,37,1968,"3336930"
802,37,1969,"3413909"
803,37,1970,"3479070"
804,37,1971,"3530000"
805,37,1972,"3569655"
806,37,1973,"3605120"
807,37,1974,"3646428"
808,37,1975,"3700879"
809,37,1976,"3770870"
810,37,1977,"3854446"
811,37,1978,"3949264"
812,37,1979,"4051239"
813,37,1980,"4157296"
814,37,1981,"4266520"
815,37,1982,"4379727"
816,37,1983,"4497544"
817,37,1984,"4621096"
818,37,1985,"4750832"
819,37,1986,"4886745"
820,37,1987,"5027143"
821,37,1988,"5168703"
822,37,1989,"5307069"
823,37,1990,"5438959"
824,37,1991,"5564923"
825,37,1992,"5685569"
826,37,1993,"5798054"
827,37,1994,"5898964"
828,37,1995,"5987044"
829,37,1996,"6060110"
830,37,1997,"6122130"
831,37,1998,"6185564"
832,37,1999,"6267132"
833,37,2000,"6378871"
834,37,2001,"6525546"
835,37,2002,"6704118"
836,37,2003,"6909161"
837,37,2004,"7131688"
838,37,2005,"7364857"
839,37,2006,"7607850"
840,37,2007,"7862226"
841,37,2008,"8126104"
842,37,2009,"8397661"
843,37,2010,"8675606"
844,37,2011,"8958406"
845,37,2012,"9245992"
846,37,2013,"9540302"
847,37,2014,"9844301"
848,37,2015,"10160034"
849,37,2016,"10488002"
850,37,2017,"10827010"
851,37,2018,"11175379"
852,37,2019,"11530577"
853,37,2020,"11890781"
854,21,1960,"9153489"
855,21,1961,"9183948"
856,21,1962,"9220578"
857,21,1963,"9289770"
858,21,1964,"9378113"
859,21,1965,"9463667"
860,21,1966,"9527807"
861,21,1967,"9580991"
862,21,1968,"9618756"
863,21,1969,"9646032"
864,21,1970,"9655549"
865,21,1971,"9673162"
866,21,1972,"9711115"
867,21,1973,"9741720"
868,21,1974,"9772419"
869,21,1975,"9800700"
870,21,1976,"9818227"
871,21,1977,"9830358"
872,21,1978,"9839534"
873,21,1979,"9848382"
874,21,1980,"9859242"
875,21,1981,"9858982"
876,21,1982,"9856303"
877,21,1983,"9855520"
878,21,1984,"9855372"
879,21,1985,"9858308"
880,21,1986,"9861823"
881,21,1987,"9870234"
882,21,1988,"9901664"
883,21,1989,"9937697"
884,21,1990,"9967379"
885,21,1991,"10004486"
886,21,1992,"10045158"
887,21,1993,"10084475"
888,21,1994,"10115603"
889,21,1995,"10136811"
890,21,1996,"10156637"
891,21,1997,"10181245"
892,21,1998,"10203008"
893,21,1999,"10226419"
894,21,2000,"10251250"
895,21,2001,"10286570"
896,21,2002,"10332785"
897,21,2003,"10376133"
898,21,2004,"10421137"
899,21,2005,"10478617"
900,21,2006,"10547958"
901,21,2007,"10625700"
902,21,2008,"10709973"
903,21,2009,"10796493"
904,21,2010,"10895586"
905,21,2011,"11038264"
906,21,2012,"11106932"
907,21,2013,"11159407"
908,21,2014,"11209057"
909,21,2015,"11274196"
910,21,2016,"11331422"
911,21,2017,"11375158"
912,21,2018,"11427054"
913,21,2019,"11488980"
914,21,2020,"11555997"
915,23,1960,"2431617"
916,23,1961,"2465865"
917,23,1962,"2502897"
918,23,1963,"2542864"
919,23,1964,"2585961"
920,23,1965,"2632361"
921,23,1966,"2682159"
922,23,1967,"2735308"
923,23,1968,"2791588"
924,23,1969,"2850657"
925,23,1970,"2912338"
926,23,1971,"2976575"
927,23,1972,"3043563"
928,23,1973,"3113681"
929,23,1974,"3187413"
930,23,1975,"3265167"
931,23,1976,"3347169"
932,23,1977,"3433445"
933,23,1978,"3523933"
934,23,1979,"3618519"
935,23,1980,"3717161"
936,23,1981,"3820126"
937,23,1982,"3927717"
938,23,1983,"4039940"
939,23,1984,"4156819"
940,23,1985,"4278502"
941,23,1986,"4404504"
942,23,1987,"4535262"
943,23,1988,"4672844"
944,23,1989,"4820020"
945,23,1990,"4978489"
946,23,1991,"5149496"
947,23,1992,"5331805"
948,23,1993,"5521761"
949,23,1994,"5714215"
950,23,1995,"5905552"
951,23,1996,"6094272"
952,23,1997,"6281644"
953,23,1998,"6470275"
954,23,1999,"6664102"
955,23,2000,"6865946"
956,23,2001,"7076728"
957,23,2002,"7295400"
958,23,2003,"7520556"
959,23,2004,"7750003"
960,23,2005,"7982223"
961,23,2006,"8216893"
962,23,2007,"8454790"
963,23,2008,"8696915"
964,23,2009,"8944713"
965,23,2010,"9199254"
966,23,2011,"9460829"
967,23,2012,"9729254"
968,23,2013,"10004594"
969,23,2014,"10286839"
970,23,2015,"10575962"
971,23,2016,"10872072"
972,23,2017,"11175192"
973,23,2018,"11485035"
974,23,2019,"11801151"
975,23,2020,"12123198"
976,36,1960,"4829289"
977,36,1961,"4894580"
978,36,1962,"4960328"
979,36,1963,"5027811"
980,36,1964,"5098891"
981,36,1965,"5174874"
982,36,1966,"5256360"
983,36,1967,"5343025"
984,36,1968,"5434046"
985,36,1969,"5528172"
986,36,1970,"5624592"
987,36,1971,"5723378"
988,36,1972,"5825174"
989,36,1973,"5930493"
990,36,1974,"6040045"
991,36,1975,"6154554"
992,36,1976,"6274032"
993,36,1977,"6398933"
994,36,1978,"6530820"
995,36,1979,"6671656"
996,36,1980,"6822837"
997,36,1981,"6985166"
998,36,1982,"7158259"
999,36,1983,"7340910"
1000,36,1984,"7531239"
1001,36,1985,"7727908"
1002,36,1986,"7930689"
1003,36,1987,"8140080"
1004,36,1988,"8356313"
1005,36,1989,"8579818"
1006,36,1990,"8811033"
1007,36,1991,"9050086"
1008,36,1992,"9297110"
1009,36,1993,"9552473"
1010,36,1994,"9816584"
1011,36,1995,"10089880"
1012,36,1996,"10372734"
1013,36,1997,"10665552"
1014,36,1998,"10968722"
1015,36,1999,"11282696"
1016,36,2000,"11607951"
1017,36,2001,"11944589"
1018,36,2002,"12293097"
1019,36,2003,"12654624"
1020,36,2004,"13030576"
1021,36,2005,"13421935"
1022,36,2006,"13829173"
1023,36,2007,"14252029"
1024,36,2008,"14689725"
1025,36,2009,"15141098"
1026,36,2010,"15605211"
1027,36,2011,"16081915"
1028,36,2012,"16571252"
1029,36,2013,"17072791"
1030,36,2014,"17586029"
1031,36,2015,"18110616"
1032,36,2016,"18646350"
1033,36,2017,"19193236"
1034,36,2018,"19751466"
1035,36,2019,"20321383"
1036,36,2020,"20903278"
1037,18,1960,"48013505"
1038,18,1961,"49362834"
1039,18,1962,"50752150"
1040,18,1963,"52202008"
1041,18,1964,"53741721"
1042,18,1965,"55385114"
1043,18,1966,"57157651"
1044,18,1967,"59034250"
1045,18,1968,"60918452"
1046,18,1969,"62679765"
1047,18,1970,"64232486"
1048,18,1971,"65531635"
1049,18,1972,"66625706"
1050,18,1973,"67637541"
1051,18,1974,"68742222"
1052,18,1975,"70066310"
1053,18,1976,"71652386"
1054,18,1977,"73463593"
1055,18,1978,"75450033"
1056,18,1979,"77529040"
1057,18,1980,"79639498"
1058,18,1981,"81767516"
1059,18,1982,"83932132"
1060,18,1983,"86142490"
1061,18,1984,"88416529"
1062,18,1985,"90764180"
1063,18,1986,"93187593"
1064,18,1987,"95671159"
1065,18,1988,"98186350"
1066,18,1989,"100695496"
1067,18,1990,"103171957"
1068,18,1991,"105599125"
1069,18,1992,"107983708"
1070,18,1993,"110350641"
1071,18,1994,"112737684"
1072,18,1995,"115169933"
1073,18,1996,"117649927"
1074,18,1997,"120160571"
1075,18,1998,"122682818"
1076,18,1999,"125189655"
1077,18,2000,"127657862"
1078,18,2001,"130088709"
1079,18,2002,"132478077"
1080,18,2003,"134791598"
1081,18,2004,"136986429"
1082,18,2005,"139035505"
1083,18,2006,"140921154"
1084,18,2007,"142660381"
1085,18,2008,"144304164"
1086,18,2009,"145924795"
1087,18,2010,"147575433"
1088,18,2011,"149273134"
